no,업체ID,업체명,시도,시군구,도로명주소,지번주소,우편번호,위도,경도,좌표_상태,전화번호,전화번호_유형,연락가능,영업상태,인허가일자,보호복_수,수동분무기_수,동력분무기_수,초미립자살포기_수,진공청소기_수,방독면_수,개방자치단체코드,최종수정일시
320,PHMB520265070014042500003,주식회사 콜파워,경상북도,안동시,"경상북도 안동시 불무골1길 70, 현대아파트 상가동 2층 204호 (태화동)",경상북도 안동시 태화동 634-209 현대아파트,36657,36.564805,128.707001,정상,,없음,False,영업중,2026-05-26,2,3,0,1,1,4,5070000,2026-05-27 16:54:18
321,PHMB520135070014042500001,진성산업,경상북도,안동시,경상북도 안동시 단원로 69 (운안동),경상북도 안동시 운안동 351번지 1호,36630,36.571766,128.711425,정상,,없음,False,영업중,2013-02-07,5,5,1,1,1,5,5070000,2016-11-24 18:20:49
322,PHMB520215070014042500004,창하종합관리,경상북도,안동시,경상북도 안동시 풍산읍 죽전길 708-66,경상북도 안동시 풍산읍 죽전리 1294,36620,36.642522,128.583004,정상,,없음,False,영업중,2021-04-09,5,3,0,1,1,5,5070000,2022-06-17 11:10:40
323,PHMB520135070014042500002,청소친구,경상북도,안동시,"경상북도 안동시 안기1길 1, 1층 (안기동)",경상북도 안동시 안기동 167번지 13호,36629,36.573329,128.71875,정상,,없음,False,영업중,2013-03-12,5,5,1,1,1,5,5070000,2017-09-06 08:53:21
324,PHMB520175070014042500002,청아종합용역 청소아지매,경상북도,안동시,"경상북도 안동시 용상북1길 6, C동 104호 (용상동, 에이스아울렛)",경상북도 안동시 용상동 1427번지 7호 C동 104호,36711,36.561463,128.748669,정상,,없음,False,영업중,2017-04-14,5,3,0,1,1,5,5070000,2017-07-03 16:07:22
325,PHMB520205070014042500003,케이방역,경상북도,안동시,"경상북도 안동시 제비원로 266-1, 2층 (안기동)",경상북도 안동시 안기동 223-42,36678,36.57584,128.719174,정상,,없음,False,영업중,2020-09-03,5,3,0,1,1,5,5070000,2020-09-09 16:45:58
326,PHMB520215070014042500005,큐프랜드 안동점,경상북도,안동시,"경상북도 안동시 영가로 8, 1층 (운흥동)",경상북도 안동시 운흥동 183-13,36705,36.563721,128.733173,정상,,없음,False,영업중,2021-04-12,5,3,0,1,1,5,5070000,2021-04-12 17:08:56
327,PHMB520065070014042500002,태하종합관리,경상북도,안동시,경상북도 안동시 상지길 16 (율세동),경상북도 안동시 율세동 405번지 17호,36692,36.56965,128.732785,정상,054-859-6244,유선,True,영업중,2006-09-04,5,5,1,1,1,5,5070000,2015-12-28 14:45:23
328,PHMB520035070014042500001,페스콘소독방제,경상북도,안동시,경상북도 안동시 전거리5길 94 (용상동),경상북도 안동시 용상동 1612번지 9호,36715,36.560846,128.745861,정상,054-821-6779,유선,True,영업중,2003-03-19,5,5,1,1,1,5,5070000,2015-07-30 11:39:58
329,PHMB520255070014042500001,프레쉬 소독방제,경상북도,안동시,"경상북도 안동시 전거리5길 92, 1층 (용상동)",경상북도 안동시 용상동 1612-10,36715,36.560768,128.745784,정상,,없음,False,영업중,2025-02-10,5,3,0,1,1,5,5070000,2025-02-10 17:56:38
330,PHMB520215070014042500003,한국그린자원(주),경상북도,안동시,"경상북도 안동시 강남2길 10, 1층 (정하동)",경상북도 안동시 정하동 241-4,36751,36.551701,128.732859,정상,,없음,False,영업중,2021-03-18,5,3,0,1,1,5,5070000,2021-03-18 14:27:38
331,PHMB520065070014042500001,회덕종합용역,경상북도,안동시,경상북도 안동시 한화3길 5 (안기동),경상북도 안동시 안기동 109번지 27호 세원종합상가  다동 108호,36652,36.570662,128.717864,정상,054-858-1050,유선,True,영업중,2006-08-03,5,5,1,1,1,5,5070000,2011-10-30 14:04:15
332,PHMB520085180020042500002,(주)두드림,경상북도,영덕군,경상북도 영덕군 영덕읍 화개서길 5,경상북도 영덕군 영덕읍 화개리 136번지 2호,36429,36.415976,129.366513,정상,,없음,False,영업중,2008-08-06,5,5,1,1,1,5,5180000,2020-03-19 13:36:02
333,PHMB520235180020042500001,(주)아름다운 집,경상북도,영덕군,경상북도 영덕군 영덕읍 중앙길 96-6,,36432,36.411321,129.36986,정상,054-984-9988,유선,True,영업중,2023-01-18,5,3,0,1,1,5,5180000,2023-11-29 10:08:11
334,PHMB520265180020042500001,곰곰이청소,경상북도,영덕군,경상북도 영덕군 영덕읍 덕곡길 85,경상북도 영덕군 영덕읍 덕곡리 152-7,36432,36.411621,129.370132,정상,,없음,False,영업중,2026-08-10,5,3,0,1,3,5,5180000,2026-08-11 10:03:07
335,PHMB520215180020042500001,영덕클린,경상북도,영덕군,경상북도 영덕군 영덕읍 덕곡4길 13-1,,36433,36.413592,129.367502,정상,,없음,False,영업중,2021-12-27,5,3,0,1,1,5,5180000,2021-12-28 11:51:49
336,PHMB520165180020042500001,유강환경,경상북도,영덕군,"경상북도 영덕군 영덕읍 영덕로 163, 103호 (마이다스빌)",경상북도 영덕군 영덕읍 우곡리 217 마이다스빌 103호,36439,36.40904,129.374859,정상,,없음,False,영업중,2016-12-12,5,4,0,1,2,5,5180000,2021-08-24 09:04:04
337,PHMB520185180020042500001,주식회사 로하스,경상북도,영덕군,경상북도 영덕군 강구면 동해대로 4439,,36458,36.35412,129.379107,정상,054-733-1188,유선,True,영업중,2018-02-08,5,3,0,1,1,5,5180000,2022-02-07 18:06:19
338,PHMB520135180020042500001,현대방역공사,경상북도,영덕군,경상북도 영덕군 강구면 강영로 345,경상북도 영덕군 강구면 금호리 296번지 1호 9통 1반,36452,36.390646,129.379777,정상,,없음,False,영업중,2013-06-24,5,5,1,1,2,5,5180000,2017-09-05 13:18:11
339,PHMB520105170012042500001,영양방역공사,경상북도,영양군,경상북도 영양군 영양읍 중앙로 78,,36540,36.660404,129.112425,정상,054-682-8982,유선,True,영업중,2010-01-28,5,5,1,1,1,5,5170000,2022-01-17 09:57:33
340,PHMB520135170012042500001,영양용역방역공사,경상북도,영양군,경상북도 영양군 영양읍 시장길 16,경상북도 영양군 영양읍 서부리 112번지,36540,36.662261,129.115229,정상,,없음,False,영업중,2013-04-11,5,5,1,1,1,5,5170000,2014-11-12 17:41:31
341,PHMB520195170012042500002,일월환경주식회사,경상북도,영양군,"경상북도 영양군 영양읍 중앙로 144, 영양농업발전연구소",경상북도 영양군 영양읍 서부리 324번지 9호 영양농업발전연구소,36542,36.666044,129.114526,정상,054-682-3338,유선,True,영업중,2019-12-27,5,3,0,1,1,5,5170000,2020-09-17 18:08:04
342,PHMB520185170012042500001,푸른생활환경,경상북도,영양군,"경상북도 영양군 영양읍 옥골1길 1, 대동빌딩 202호",경상북도 영양군 영양읍 서부리 189 대동빌딩,36538,36.664457,129.113553,정상,054-683-7772,유선,True,영업중,2018-10-02,5,5,0,2,2,5,5170000,2025-07-15 11:05:16
343,PHMB520085090024042500006,(주) 경기종합관리 영주지사,경상북도,영주시,경상북도 영주시 원당로 115 (하망동),경상북도 영주시 하망동 422번지 68호,,36.822119,128.62665,정상,,없음,False,영업중,2008-11-27,5,5,1,1,1,5,5090000,2009-02-25 11:23:37
344,PHMB520245090024042500003,(주)바른기업,경상북도,영주시,"경상북도 영주시 풍기읍 동성로2번길 76-1, 1호",경상북도 영주시 풍기읍 동부리 356-1,36038,36.871238,128.53426,정상,,없음,False,영업중,2024-11-06,5,3,0,3,2,5,5090000,2026-04-23 13:18:32
345,PHMB520245090024042500002,(주)영주헬스산업,경상북도,영주시,"경상북도 영주시 구성로 321, 1층 (영주동)",경상북도 영주시 영주동 586,36100,36.821049,128.625315,정상,,없음,False,영업중,2024-07-23,5,3,0,1,1,5,5090000,2025-09-18 17:50:54
346,PHMB520215090024042500003,(주)케이크린 경북지사,경상북도,영주시,"경상북도 영주시 구성로320번길 11-5, 하망동 2층 (하망동)",경상북도 영주시 하망동 549-10,36085,36.821573,128.625623,정상,,없음,False,영업중,2021-05-10,5,3,0,1,1,5,5090000,2022-11-09 16:17:50
347,PHMB520205090024042500004,(주)크린테크,경상북도,영주시,경상북도 영주시 구성로349번길 53 (영주동),경상북도 영주시 영주동 425-12,36098,36.821218,128.621224,정상,,없음,False,영업중,2020-09-17,5,3,0,1,1,5,5090000,2024-05-13 13:21:00
348,PHMB520145090024042500001,(주)태웅관리,경상북도,영주시,"경상북도 영주시 숫골길23번길 4, (주)태웅관리 (영주동)",경상북도 영주시 영주동 65-4 (주)태웅관리,36073,36.82916,128.621811,정상,054-638-1924,유선,True,영업중,2014-04-10,5,5,1,1,3,5,5090000,2025-09-09 17:51:48
349,PHMB520215090024042500001,경원에스디,경상북도,영주시,경상북도 영주시 대학로12번길 16 (휴천동),경상북도 영주시 휴천동 309-4,36117,36.810962,128.622559,정상,,없음,False,영업중,2021-01-15,5,3,0,1,1,5,5090000,2022-11-09 16:18:40
350,PHMB520245090024042500001,그린시티,경상북도,영주시,경상북도 영주시 시청로 20 (휴천동),경상북도 영주시 휴천동 321-14,36131,36.808008,128.624428,정상,,없음,False,영업중,2024-03-25,5,3,0,1,1,5,5090000,2025-09-25 15:43:52
351,PHMB520205090024042500002,뉴스용역공사,경상북도,영주시,"경상북도 영주시 웃무리로 46, 2층 (상망동)",경상북도 영주시 상망동 585번지 1호,36065,36.825711,128.639773,정상,,없음,False,영업중,2020-04-22,5,3,0,1,1,5,5090000,2023-06-05 10:28:01
352,PHMB520205090024042500001,무궁화 방역,경상북도,영주시,경상북도 영주시 신재로 145 (가흥동),경상북도 영주시 가흥동 1297-3 (2층),36059,36.830734,128.596834,지오코딩_근사(건물/주소),054-636-1880,유선,True,영업중,2020-03-13,5,3,0,1,1,5,5090000,2022-11-09 16:26:45
353,PHMB520265090024042500001,미래관리시스템,경상북도,영주시,"경상북도 영주시 원당로163번길 10, 1층 112호 (하망동)",경상북도 영주시 하망동 294-39,36081,36.825705,128.629669,정상,,없음,False,영업중,2026-03-03,5,3,0,1,3,5,5090000,2026-03-05 17:35:52
354,PHMB520215090024042500004,바른방역 바른청소,경상북도,영주시,"경상북도 영주시 중앙로98번길 14, 1층 (하망동)",경상북도 영주시 하망동 364-69,36085,36.823369,128.625872,정상,,없음,False,영업중,2021-05-27,5,3,0,1,1,5,5090000,2025-09-23 15:36:49
355,PHMB520215090024042500005,세진씨앤에스,경상북도,영주시,"경상북도 영주시 대학로284번길 29, 1층 (가흥동)",경상북도 영주시 가흥동 1558,36136,36.820557,128.608217,정상,,없음,False,영업중,2021-06-02,5,3,0,1,1,5,5090000,2024-09-30 17:57:38
356,PHMB520075090024042500001,영주소독공사,경상북도,영주시,경상북도 영주시 지천로 64-20 (휴천동),경상북도 영주시 휴천동 464번지 14호,36132,36.805846,128.620917,정상,054-634-3722,유선,True,영업중,2007-01-24,5,6,1,1,2,7,5090000,2024-07-31 18:28:41
357,PHMB520085090024042500003,예스엔피,경상북도,영주시,"경상북도 영주시 대학로78번길 14-1, 블루스트래블러 1층 (휴천동)",경상북도 영주시 휴천동 642-177 블루스트래블러,36124,36.8084,128.616583,정상,054-631-9960,유선,True,영업중,2008-01-14,10,4,1,1,2,5,5090000,2024-07-31 17:05:05
358,PHMB520265090024042500003,이가네 베스트 클린,경상북도,영주시,"경상북도 영주시 번영로 129, 이가네 베스트 클린 2층 (하망동)",경상북도 영주시 하망동 362-12 대동지업사,36085,36.823158,128.626648,정상,,없음,False,영업중,2026-08-07,5,3,0,1,6,5,5090000,2026-08-12 09:30:03
359,PHMB520205090024042500005,제일서비스,경상북도,영주시,경상북도 영주시 구성로 312 (휴천동),경상북도 영주시 휴천동 718,36086,36.820773,128.626354,정상,,없음,False,영업중,2020-10-06,5,3,0,1,1,5,5090000,2025-08-22 13:46:43
360,PHMB520215090024042500002,주식회사 다온건물관리,경상북도,영주시,"경상북도 영주시 광복로 64, 조광당 (영주동)",경상북도 영주시 영주동 24-42 조광당,36074,36.827635,128.625464,정상,,없음,False,영업중,2021-02-02,5,3,0,1,1,5,5090000,2025-01-21 15:02:13
361,PHMB520235090024042500002,주식회사해피니스,경상북도,영주시,"경상북도 영주시 선비로 111, 1층 (휴천동)",경상북도 영주시 휴천동 642-50,36104,36.814876,128.622188,정상,,없음,False,영업중,2023-12-19,5,3,0,1,1,5,5090000,2023-12-19 14:18:22
362,PHMB520195090024042500001,키즈월드 영주점,경상북도,영주시,경상북도 영주시 지천로50번길 29 (휴천동),경상북도 영주시 휴천동 458번지 1호,36132,36.805032,128.621275,정상,054-635-5030,유선,True,영업중,2019-02-26,5,3,0,2,1,5,5090000,2022-04-27 14:09:59
363,PHMB520205090024042500003,태영산업,경상북도,영주시,경상북도 영주시 광복로 7 (영주동),경상북도 영주시 영주동 164-8,36078,36.827425,128.619203,정상,,없음,False,영업중,2020-05-18,5,3,0,1,1,5,5090000,2025-08-22 11:47:55
364,PHMB520085090024042500001,한울종합방역공사,경상북도,영주시,경상북도 영주시 영봉로 100-2 (휴천동),경상북도 영주시 휴천1동 1348번지,,36.815601,128.64817,정상,,없음,False,영업중,2008-04-03,5,5,1,2,1,5,5090000,2025-07-23 11:38:07
365,PHMB520265090024042500002,행복공간,경상북도,영주시,"경상북도 영주시 풍기읍 동성로2번길 76-1, 2호",경상북도 영주시 풍기읍 동부리 356-1,36038,36.871238,128.53426,정상,,없음,False,영업중,2026-04-06,5,3,0,7,4,5,5090000,2026-04-06 16:59:39
366,PHMB520155100028042500001,(주)대산개발,경상북도,영천시,경상북도 영천시 금호읍 금호로 35-1,,38881,35.92992,128.865823,정상,054-337-1101,유선,True,영업중,2015-09-10,5,3,0,1,2,5,5100000,2026-01-27 11:38:09
367,PHMB520015100000042500001,경북방역공사,경상북도,영천시,경상북도 영천시 충효로 148 (야사동),경상북도 영천시 야사동 146번지,38859,35.97632,128.944848,정상,054-331-5200,유선,True,영업중,2001-06-11,5,5,1,1,1,5,5100000,2022-03-02 16:15:32
368,PHMB519955100000042500002,동부위생공사,경상북도,영천시,경상북도 영천시 모란4길 18 (야사동),경상북도 영천시 야사동 331번지 6호,38833,35.976077,128.940842,정상,054-331-6790,유선,True,영업중,1995-03-20,5,5,1,1,1,5,5100000,2022-02-15 11:39:46
369,PHMB520225100028042500004,무계스마트농업,경상북도,영천시,,경상북도 영천시 북안면 대경로 2166-112      무계,,35.904402,129.008526,지오코딩_근사(행정구역중심),,없음,False,영업중,2022-07-27,5,3,0,1,1,5,5100000,2022-07-27 14:47:23
370,PHMB520215100028042500001,별빛자루,경상북도,영천시,"경상북도 영천시 중앙동2길 86, 지하1층 (문내동)",경상북도 영천시 문내동 14-2,38838,35.97421,128.93207,정상,054-337-1919,유선,True,영업중,2021-01-21,5,3,0,1,1,5,5100000,2026-06-01 09:04:38
371,PHMB520225100028042500002,보아스(BOAZ),경상북도,영천시,경상북도 영천시 호국로 88(야사동),경상북도 영천시 야사동 135-11,38861,35.974415,128.947075,정상,,없음,False,영업중,2022-02-16,5,3,0,1,1,5,5100000,2022-12-23 17:45:25
372,PHMB520225100028042500001,선진종합관리,경상북도,영천시,경상북도 영천시 임고면 포은로 259-8,경상북도 영천시 임고면 매호리 795,38817,36.000756,128.968234,정상,,없음,False,영업중,2022-02-08,32,6,0,2,1,5,5100000,2026-01-19 15:52:01
373,PHMB520105100028042500001,세기위생방역,경상북도,영천시,경상북도 영천시 문외1길 23 (문외동),경상북도 영천시 문외동 155번지 2호,38851,35.970319,128.934969,정상,054-333-7119,유선,True,영업중,2010-03-16,10,6,1,1,1,5,5100000,2025-10-01 09:28:04
374,PHMB520205100028042500003,스카이 협동조합,경상북도,영천시,경상북도 영천시 문화새길 55 (야사동),경상북도 영천시 야사동 210-28,38861,35.972056,128.947481,정상,054-336-7050,유선,True,영업중,2020-07-24,5,3,0,1,2,5,5100000,2021-03-16 09:34:13
375,PHMB520245100028042500001,스타케어,경상북도,영천시,"경상북도 영천시 동문1길 5-11, 동문빌 1층 (문내동)",경상북도 영천시 문내동 149 동문빌,38851,35.968753,128.933127,정상,054-331-7177,유선,True,영업중,2024-08-23,5,3,0,1,1,5,5100000,2025-02-27 10:14:15
376,PHMB520255100028042500002,영천드론방제,경상북도,영천시,경상북도 영천시 영천아이시로 51 (봉동),,38898,35.934302,128.945437,정상,,없음,False,영업중,2025-11-24,2,3,0,1,1,2,5100000,2025-11-24 16:41:40
377,PHMB520205100028042500001,주식회사 삼양환경,경상북도,영천시,"경상북도 영천시 천문로 88, 2층 (도동)",경상북도 영천시 도동 251번지 27호,38896,35.946537,128.929251,정상,,없음,False,영업중,2020-06-12,5,3,0,1,1,5,5100000,2025-12-16 16:05:53
378,PHMB520005100000042500001,청수환경용역,경상북도,영천시,경상북도 영천시 장수로 74 (화룡동),경상북도 영천시 화룡동 315번지,38839,35.966972,128.917549,정상,054-333-3235,유선,True,영업중,2000-02-02,5,5,1,1,1,5,5100000,2026-02-13 16:54:49
